season,FlightDate,analysis_period,Origin,DepTimeBlk,flights,avg_risk_score,risk_score_sum,actual_disruption_rate,actual_delay15_rate,actual_cancellation_rate,recommendation,avg_risk_score_pct,actual_disruption_rate_pct,actual_delay15_rate_pct,actual_cancellation_rate_pct
2025-2026,2026-01-22,Jan 15-30 Baseline,SEA,1900-1959,27,0.5795990058748804,15.649173158621771,0.0,0.0,0.0,Monitor closely,57.95990058748804,0.0,0.0,0.0
2025-2026,2026-01-22,Jan 15-30 Baseline,DFW,1400-1459,43,0.57957645259883,24.921787461749688,0.13953488372093023,0.13953488372093023,0.0,Monitor closely,57.957645259882995,13.953488372093023,13.953488372093023,0.0
2025-2026,2026-01-15,Jan 15-30 Baseline,BOS,1800-1859,26,0.5795570300007411,15.068482780019268,0.23076923076923078,0.23076923076923078,0.0,Monitor closely,57.95570300007411,23.076923076923077,23.076923076923077,0.0
2025-2026,2025-12-25,Christmas Week,DEN,1600-1659,37,0.5795363603957508,21.44284533464278,0.13513513513513514,0.13513513513513514,0.0,Monitor closely,57.95363603957509,13.513513513513514,13.513513513513514,0.0
2025-2026,2026-01-15,Jan 15-30 Baseline,CLT,1700-1759,35,0.5795302323259204,20.28355813140721,0.14285714285714285,0.14285714285714285,0.0,Monitor closely,57.95302323259204,14.285714285714285,14.285714285714285,0.0
2025-2026,2026-01-02,New Year's Week,DFW,1800-1859,64,0.5795149351849365,37.088955851835934,0.3125,0.3125,0.0,Monitor closely,57.95149351849365,31.25,31.25,0.0
2025-2026,2026-01-15,Jan 15-30 Baseline,ORD,2000-2059,43,0.5794637399117732,24.91694081620625,0.23255813953488372,0.23255813953488372,0.0,Monitor closely,57.946373991177325,23.25581395348837,23.25581395348837,0.0
2025-2026,2026-01-02,New Year's Week,MIA,1900-1959,34,0.5794318867342317,19.70068414896388,0.47058823529411764,0.4411764705882353,0.029411764705882353,Monitor closely,57.94318867342317,47.05882352941176,44.11764705882353,2.941176470588235
2025-2026,2025-11-29,Thanksgiving Week,SFO,1800-1859,27,0.5794231422960787,15.644424841994127,0.25925925925925924,0.25925925925925924,0.0,Monitor closely,57.942314229607874,25.925925925925924,25.925925925925924,0.0
2025-2026,2025-12-21,Christmas Week,PHX,1300-1359,36,0.5794165491860287,20.85899577069703,0.3333333333333333,0.3333333333333333,0.0,Monitor closely,57.94165491860287,33.33333333333333,33.33333333333333,0.0
2025-2026,2025-12-27,Christmas Week,ATL,1300-1359,33,0.5793691027961859,19.119180392274135,0.3939393939393939,0.30303030303030304,0.09090909090909091,Monitor closely,57.936910279618594,39.39393939393939,30.303030303030305,9.090909090909092
2025-2026,2026-01-20,Jan 15-30 Baseline,DEN,1200-1259,29,0.5793530162202082,16.801237470386038,0.06896551724137931,0.06896551724137931,0.0,Monitor closely,57.935301622020816,6.896551724137931,6.896551724137931,0.0
2025-2026,2026-01-03,New Year's Week,LAX,1400-1459,27,0.5792586374412194,15.639983210912925,0.3333333333333333,0.2962962962962963,0.037037037037037035,Monitor closely,57.92586374412194,33.33333333333333,29.629629629629626,3.7037037037037033
2025-2026,2025-12-21,Christmas Week,LAX,1300-1359,37,0.5792341077845957,21.43166198803004,0.32432432432432434,0.2702702702702703,0.02702702702702703,Monitor closely,57.92341077845957,32.432432432432435,27.027027027027028,2.7027027027027026
2025-2026,2026-01-03,New Year's Week,MSP,1800-1859,26,0.5792189442466389,15.05969255041261,0.4230769230769231,0.4230769230769231,0.0,Monitor closely,57.92189442466389,42.30769230769231,42.30769230769231,0.0
2025-2026,2026-01-02,New Year's Week,DFW,2000-2059,52,0.5791492598067186,30.11576150994937,0.2692307692307692,0.2692307692307692,0.0,Monitor closely,57.91492598067186,26.923076923076923,26.923076923076923,0.0
2025-2026,2026-01-19,Jan 15-30 Baseline,SLC,1500-1559,32,0.5790846738091142,18.530709561891655,0.09375,0.09375,0.0,Monitor closely,57.90846738091142,9.375,9.375,0.0
2025-2026,2026-01-21,Jan 15-30 Baseline,ORD,1600-1659,39,0.5790316242372046,22.582233345250977,0.2564102564102564,0.23076923076923078,0.02564102564102564,Monitor closely,57.90316242372045,25.64102564102564,23.076923076923077,2.564102564102564
2025-2026,2025-11-30,Thanksgiving Week,MCO,1700-1759,28,0.5790271915708111,16.21276136398271,0.6785714285714286,0.6785714285714286,0.0,Monitor closely,57.90271915708111,67.85714285714286,67.85714285714286,0.0
2025-2026,2026-01-22,Jan 15-30 Baseline,BOS,1700-1759,30,0.5790046138972826,17.37013841691848,0.36666666666666664,0.36666666666666664,0.0,Monitor closely,57.900461389728264,36.666666666666664,36.666666666666664,0.0
2025-2026,2026-01-17,Jan 15-30 Baseline,DEN,2000-2059,30,0.5790029260435048,17.370087781305145,0.06666666666666667,0.06666666666666667,0.0,Monitor closely,57.900292604350476,6.666666666666667,6.666666666666667,0.0
2025-2026,2026-01-21,Jan 15-30 Baseline,ORD,1500-1559,53,0.5789695349909448,30.685385354520076,0.20754716981132076,0.16981132075471697,0.018867924528301886,Monitor closely,57.89695349909449,20.754716981132077,16.9811320754717,1.8867924528301887
2025-2026,2026-01-21,Jan 15-30 Baseline,PHX,1800-1859,32,0.578947506086269,18.526320194760608,0.0,0.0,0.0,Monitor closely,57.8947506086269,0.0,0.0,0.0
2025-2026,2026-01-23,Jan 15-30 Baseline,DCA,1700-1759,34,0.578928727784466,19.683576744671846,0.2647058823529412,0.20588235294117646,0.029411764705882353,Monitor closely,57.8928727784466,26.47058823529412,20.588235294117645,2.941176470588235
2025-2026,2025-11-29,Thanksgiving Week,ORD,1800-1859,69,0.5789053510657838,39.94446922353908,1.0,0.30434782608695654,0.6956521739130435,Monitor closely,57.890535106578376,100.0,30.434782608695656,69.56521739130434
2025-2026,2026-01-18,Jan 15-30 Baseline,CLT,1600-1659,28,0.5789028958788517,16.20928108460785,0.21428571428571427,0.17857142857142858,0.03571428571428571,Monitor closely,57.89028958788517,21.428571428571427,17.857142857142858,3.571428571428571
2025-2026,2025-12-21,Christmas Week,IAH,1400-1459,25,0.5788937819202558,14.472344548006394,0.16,0.16,0.0,Monitor closely,57.889378192025575,16.0,16.0,0.0
2025-2026,2026-01-18,Jan 15-30 Baseline,DCA,1400-1459,27,0.5788860891029067,15.629924405778482,0.37037037037037035,0.37037037037037035,0.0,Monitor closely,57.88860891029067,37.03703703703704,37.03703703703704,0.0
2025-2026,2026-01-18,Jan 15-30 Baseline,DFW,2100-2159,76,0.5788510600039639,43.99268056030126,0.17105263157894737,0.17105263157894737,0.0,Monitor closely,57.88510600039639,17.105263157894736,17.105263157894736,0.0
2025-2026,2026-01-18,Jan 15-30 Baseline,LGA,1900-1959,26,0.5788495077158446,15.050087200611962,1.0,0.6923076923076923,0.3076923076923077,Monitor closely,57.884950771584464,100.0,69.23076923076923,30.76923076923077
2025-2026,2025-12-22,Christmas Week,DEN,1800-1859,45,0.5788312905315808,26.047408073921133,0.15555555555555556,0.15555555555555556,0.0,Monitor closely,57.88312905315808,15.555555555555555,15.555555555555555,0.0
2025-2026,2026-01-16,Jan 15-30 Baseline,PHX,1900-1959,27,0.5788258121413754,15.628296927817136,0.2222222222222222,0.2222222222222222,0.0,Monitor closely,57.88258121413754,22.22222222222222,22.22222222222222,0.0
2025-2026,2026-01-17,Jan 15-30 Baseline,ORD,1900-1959,30,0.5788065610239184,17.36419683071755,0.5333333333333333,0.5333333333333333,0.0,Monitor closely,57.88065610239184,53.333333333333336,53.333333333333336,0.0
2025-2026,2025-11-29,Thanksgiving Week,PHX,1900-1959,27,0.5788031185954255,15.627684202076491,0.3333333333333333,0.18518518518518517,0.14814814814814814,Monitor closely,57.88031185954255,33.33333333333333,18.51851851851852,14.814814814814813
2025-2026,2026-01-20,Jan 15-30 Baseline,ATL,1300-1359,40,0.5787995988616229,23.151983954464917,0.175,0.175,0.0,Monitor closely,57.87995988616229,17.5,17.5,0.0
2025-2026,2025-12-30,New Year's Week,FLL,1800-1859,25,0.5787821021051859,14.469552552629647,0.6,0.6,0.0,Monitor closely,57.87821021051859,60.0,60.0,0.0
2025-2026,2025-11-29,Thanksgiving Week,LAS,1800-1859,27,0.578762226657785,15.626580119760195,0.4074074074074074,0.37037037037037035,0.037037037037037035,Monitor closely,57.8762226657785,40.74074074074074,37.03703703703704,3.7037037037037033
2025-2026,2026-01-02,New Year's Week,ORD,1800-1859,61,0.578739545994406,35.303112305658765,0.2459016393442623,0.2459016393442623,0.0,Monitor closely,57.8739545994406,24.59016393442623,24.59016393442623,0.0
2025-2026,2026-01-23,Jan 15-30 Baseline,DCA,1500-1559,27,0.5787351462279641,15.625848948155031,0.2962962962962963,0.2962962962962963,0.0,Monitor closely,57.87351462279641,29.629629629629626,29.629629629629626,0.0
2025-2026,2025-12-25,Christmas Week,DFW,1600-1659,61,0.5787130076489572,35.301493466586386,0.13114754098360656,0.13114754098360656,0.0,Monitor closely,57.871300764895715,13.114754098360656,13.114754098360656,0.0
2025-2026,2026-01-19,Jan 15-30 Baseline,ATL,1300-1359,42,0.5787075902310361,24.30571878970352,0.16666666666666666,0.16666666666666666,0.0,Monitor closely,57.870759023103616,16.666666666666664,16.666666666666664,0.0
2025-2026,2026-01-25,Jan 15-30 Baseline,DFW,1900-1959,89,0.57868309891957,51.502795803841735,1.0,0.16853932584269662,0.8314606741573034,Monitor closely,57.868309891957004,100.0,16.853932584269664,83.14606741573034
2025-2026,2026-01-25,Jan 15-30 Baseline,DEN,1800-1859,37,0.5786590011413292,21.41038304222918,1.0,0.8378378378378378,0.16216216216216217,Monitor closely,57.86590011413292,100.0,83.78378378378379,16.216216216216218
2025-2026,2026-01-22,Jan 15-30 Baseline,LAX,1800-1859,28,0.5786331022467796,16.201726862909826,0.07142857142857142,0.07142857142857142,0.0,Monitor closely,57.86331022467795,7.142857142857142,7.142857142857142,0.0
2025-2026,2025-11-30,Thanksgiving Week,LGA,1800-1859,25,0.5785322577257075,14.463306443142688,0.64,0.64,0.0,Monitor closely,57.85322577257075,64.0,64.0,0.0
2025-2026,2025-11-29,Thanksgiving Week,ORD,2000-2059,68,0.5784560892921677,39.335014071867406,1.0,0.25,0.7352941176470589,Monitor closely,57.84560892921677,100.0,25.0,73.52941176470588
2025-2026,2026-01-04,New Year's Week,CLT,1400-1459,31,0.5784491661874571,17.93192415181117,0.1935483870967742,0.16129032258064516,0.0,Monitor closely,57.844916618745714,19.35483870967742,16.129032258064516,0.0
2025-2026,2025-12-28,Christmas Week,DFW,1100-1159,38,0.5784305342700089,21.980360302260337,0.42105263157894735,0.34210526315789475,0.07894736842105263,Monitor closely,57.84305342700089,42.10526315789473,34.21052631578947,7.894736842105263
2025-2026,2026-01-15,Jan 15-30 Baseline,ORD,1700-1759,49,0.5783323676392457,28.33828601432304,0.22448979591836735,0.22448979591836735,0.0,Monitor closely,57.83323676392457,22.448979591836736,22.448979591836736,0.0
2025-2026,2026-01-15,Jan 15-30 Baseline,MCO,1500-1559,35,0.5783172004204897,20.24110201471714,0.2857142857142857,0.2857142857142857,0.0,Monitor closely,57.83172004204897,28.57142857142857,28.57142857142857,0.0
2025-2026,2026-01-18,Jan 15-30 Baseline,DEN,1600-1659,50,0.5782783554659106,28.91391777329553,0.22,0.22,0.0,Monitor closely,57.827835546591054,22.0,22.0,0.0
2025-2026,2026-01-16,Jan 15-30 Baseline,IAD,1700-1759,36,0.5782586365826393,20.817310916975014,0.2222222222222222,0.2222222222222222,0.0,Monitor closely,57.825863658263934,22.22222222222222,22.22222222222222,0.0
2025-2026,2026-01-19,Jan 15-30 Baseline,DTW,1200-1259,28,0.5782408523117308,16.190743864728464,0.6071428571428571,0.5714285714285714,0.03571428571428571,Monitor closely,57.824085231173086,60.71428571428571,57.14285714285714,3.571428571428571
2025-2026,2025-12-21,Christmas Week,ATL,1600-1659,56,0.5782136292268399,32.379963236703034,0.32142857142857145,0.32142857142857145,0.0,Monitor closely,57.821362922683996,32.142857142857146,32.142857142857146,0.0
2025-2026,2026-01-21,Jan 15-30 Baseline,IAH,1400-1459,26,0.5781981119446803,15.033150910561687,0.038461538461538464,0.038461538461538464,0.0,Monitor closely,57.81981119446803,3.8461538461538463,3.8461538461538463,0.0
2025-2026,2026-01-23,Jan 15-30 Baseline,ORD,1900-1959,80,0.5781498300363639,46.25198640290911,0.5,0.4125,0.075,Monitor closely,57.814983003636385,50.0,41.25,7.5
2025-2026,2026-01-04,New Year's Week,LAS,1300-1359,33,0.5781462999816062,19.078827899393005,0.3939393939393939,0.3939393939393939,0.0,Monitor closely,57.81462999816062,39.39393939393939,39.39393939393939,0.0
2025-2026,2026-01-23,Jan 15-30 Baseline,CLT,1600-1659,27,0.5781318843837616,15.609560878361563,0.2222222222222222,0.2222222222222222,0.0,Monitor closely,57.81318843837616,22.22222222222222,22.22222222222222,0.0
2025-2026,2026-01-04,New Year's Week,ATL,1700-1759,39,0.5780882412965686,22.545441410566173,0.38461538461538464,0.38461538461538464,0.0,Monitor closely,57.808824129656855,38.46153846153847,38.46153846153847,0.0
2025-2026,2026-01-25,Jan 15-30 Baseline,DFW,1800-1859,26,0.57805330303977,15.029385879034018,1.0,0.34615384615384615,0.6538461538461539,Monitor closely,57.805330303977,100.0,34.61538461538461,65.38461538461539
2025-2026,2026-01-16,Jan 15-30 Baseline,IAH,1400-1459,26,0.578026993390429,15.028701828151153,0.15384615384615385,0.15384615384615385,0.0,Monitor closely,57.802699339042896,15.384615384615385,15.384615384615385,0.0
2025-2026,2025-11-23,Thanksgiving Week,BOS,1900-1959,30,0.5779907758603048,17.339723275809142,0.13333333333333333,0.13333333333333333,0.0,Monitor closely,57.79907758603048,13.333333333333334,13.333333333333334,0.0
2025-2026,2026-01-17,Jan 15-30 Baseline,ORD,1800-1859,46,0.5779387378683445,26.585181941943844,0.7608695652173914,0.7608695652173914,0.0,Monitor closely,57.793873786834446,76.08695652173914,76.08695652173914,0.0
2025-2026,2026-01-25,Jan 15-30 Baseline,IAH,1800-1859,40,0.5779285102010758,23.117140408043035,0.575,0.225,0.35,Monitor closely,57.792851020107584,57.49999999999999,22.5,35.0
2025-2026,2026-01-04,New Year's Week,DEN,1300-1359,74,0.577758226608567,42.75410876903396,0.25675675675675674,0.25675675675675674,0.0,Monitor closely,57.775822660856704,25.675675675675674,25.675675675675674,0.0
2025-2026,2026-01-19,Jan 15-30 Baseline,PHX,1400-1459,34,0.5777444972772965,19.64331290742808,0.17647058823529413,0.14705882352941177,0.0,Monitor closely,57.774449727729646,17.647058823529413,14.705882352941178,0.0
2025-2026,2026-01-26,Jan 15-30 Baseline,ORD,1800-1859,50,0.5777408157900443,28.88704078950222,0.62,0.52,0.1,Monitor closely,57.77408157900443,62.0,52.0,10.0
2025-2026,2025-12-23,Christmas Week,ORD,1800-1859,61,0.577693860854021,35.23932551209528,0.18032786885245902,0.18032786885245902,0.0,Monitor closely,57.7693860854021,18.0327868852459,18.0327868852459,0.0
2025-2026,2026-01-19,Jan 15-30 Baseline,SLC,1700-1759,32,0.5776589592261141,18.48508669523565,0.15625,0.15625,0.0,Monitor closely,57.765895922611406,15.625,15.625,0.0
2025-2026,2026-01-22,Jan 15-30 Baseline,DEN,1500-1559,38,0.5776561696911117,21.95093444826224,0.05263157894736842,0.05263157894736842,0.0,Monitor closely,57.765616969111164,5.263157894736842,5.263157894736842,0.0
2025-2026,2025-11-30,Thanksgiving Week,DFW,1700-1759,54,0.5776483164052889,31.193009085885603,0.5,0.5,0.0,Monitor closely,57.76483164052889,50.0,50.0,0.0
2025-2026,2026-01-23,Jan 15-30 Baseline,DFW,1600-1659,53,0.5776345801824884,30.614632749671884,0.37735849056603776,0.3018867924528302,0.07547169811320754,Monitor closely,57.76345801824883,37.735849056603776,30.18867924528302,7.547169811320755
2025-2026,2026-01-16,Jan 15-30 Baseline,LAX,1800-1859,31,0.5775306671110118,17.903450680441363,0.16129032258064516,0.16129032258064516,0.0,Monitor closely,57.75306671110118,16.129032258064516,16.129032258064516,0.0
2025-2026,2025-12-23,Christmas Week,SEA,2100-2159,28,0.5774974116005384,16.169927524815073,0.21428571428571427,0.21428571428571427,0.0,Monitor closely,57.74974116005384,21.428571428571427,21.428571428571427,0.0
2025-2026,2026-01-24,Jan 15-30 Baseline,CLT,1900-1959,40,0.577385115089285,23.0954046035714,0.925,0.05,0.875,Monitor closely,57.738511508928504,92.5,5.0,87.5
2025-2026,2026-01-21,Jan 15-30 Baseline,DCA,1300-1359,28,0.5773649061881283,16.166217373267592,0.14285714285714285,0.14285714285714285,0.0,Monitor closely,57.73649061881283,14.285714285714285,14.285714285714285,0.0
2025-2026,2026-01-18,Jan 15-30 Baseline,DFW,1600-1659,54,0.5773351215537623,31.176096563903165,0.24074074074074073,0.24074074074074073,0.0,Monitor closely,57.73351215537623,24.074074074074073,24.074074074074073,0.0
2025-2026,2026-01-26,Jan 15-30 Baseline,DFW,1900-1959,93,0.577333758597864,53.69203954960135,0.956989247311828,0.26881720430107525,0.6881720430107527,Monitor closely,57.73337585978639,95.6989247311828,26.881720430107524,68.81720430107528
2025-2026,2025-12-22,Christmas Week,PHX,2100-2159,33,0.5773279856837519,19.051823527563812,0.09090909090909091,0.09090909090909091,0.0,Monitor closely,57.73279856837519,9.090909090909092,9.090909090909092,0.0
2025-2026,2026-01-23,Jan 15-30 Baseline,MCO,1700-1759,29,0.5772800626168622,16.741121815889002,0.20689655172413793,0.20689655172413793,0.0,Monitor closely,57.72800626168622,20.689655172413794,20.689655172413794,0.0
2025-2026,2026-01-22,Jan 15-30 Baseline,IAD,1700-1759,37,0.5772462736919447,21.358112126601952,0.1891891891891892,0.1891891891891892,0.0,Monitor closely,57.72462736919447,18.91891891891892,18.91891891891892,0.0
2025-2026,2026-01-23,Jan 15-30 Baseline,LGA,1800-1859,26,0.5772327224181708,15.00805078287244,0.19230769230769232,0.11538461538461539,0.07692307692307693,Monitor closely,57.72327224181708,19.230769230769234,11.538461538461538,7.6923076923076925
2025-2026,2026-01-21,Jan 15-30 Baseline,BOS,1700-1759,27,0.5772280927447506,15.585158504108268,0.14814814814814814,0.14814814814814814,0.0,Monitor closely,57.72280927447506,14.814814814814813,14.814814814814813,0.0
2025-2026,2026-01-20,Jan 15-30 Baseline,SLC,1500-1559,32,0.5772240955041824,18.471171056133837,0.0625,0.0625,0.0,Monitor closely,57.72240955041824,6.25,6.25,0.0
2025-2026,2026-01-16,Jan 15-30 Baseline,SEA,1700-1759,30,0.5772179539766072,17.316538619298218,0.13333333333333333,0.13333333333333333,0.0,Monitor closely,57.72179539766073,13.333333333333334,13.333333333333334,0.0
2025-2026,2026-01-15,Jan 15-30 Baseline,DCA,1300-1359,28,0.5770970691762198,16.158717936934156,0.32142857142857145,0.2857142857142857,0.03571428571428571,Monitor closely,57.709706917621986,32.142857142857146,28.57142857142857,3.571428571428571
2025-2026,2026-01-03,New Year's Week,LAS,1400-1459,25,0.5770781135039484,14.42695283759871,0.56,0.56,0.0,Monitor closely,57.70781135039484,56.00000000000001,56.00000000000001,0.0
2025-2026,2026-01-26,Jan 15-30 Baseline,CLT,1900-1959,44,0.5770535092232527,25.39035440582312,0.8863636363636364,0.3181818181818182,0.5681818181818182,Monitor closely,57.70535092232527,88.63636363636364,31.818181818181817,56.81818181818182
2025-2026,2025-12-23,Christmas Week,LAX,1800-1859,31,0.5770512252080429,17.88858798144933,0.45161290322580644,0.41935483870967744,0.03225806451612903,Monitor closely,57.70512252080429,45.16129032258064,41.935483870967744,3.225806451612903
2025-2026,2026-01-20,Jan 15-30 Baseline,ORD,1100-1159,36,0.577028927248333,20.773041380939986,0.3611111111111111,0.3333333333333333,0.027777777777777776,Monitor closely,57.7028927248333,36.11111111111111,33.33333333333333,2.7777777777777777
